s,rpm
112.370875,-0.01448658
112.376066,-0.004837997
112.381255,-0.001612666
112.386443,-0.000537555
112.391629,-0.000179185
112.396813,-5.97E-05
112.401996,-1.99E-05
112.407178,-6.64E-06
112.412357,-2.21E-06
112.417535,-7.37E-07
112.422712,-2.46E-07
112.427886,-8.19E-08
112.43306,-2.73E-08
112.438231,-9.10E-09
112.443401,-3.03E-09
112.44857,-1.01E-09
112.453737,-3.37E-10
112.458902,-1.12E-10
112.464066,-3.75E-11
112.469228,-1.25E-11
112.474388,-4.16E-12
112.479547,-1.39E-12
112.484705,-4.63E-13
112.489861,-1.54E-13
112.495015,-5.14E-14
112.500168,-1.71E-14
112.50532,-5.71E-15
112.510469,-1.90E-15
112.515618,-6.34E-16
112.520765,-2.11E-16
112.52591,-7.05E-17
112.531054,-2.35E-17
112.536196,-7.83E-18
112.541337,-2.61E-18
112.546476,-9.23E-06
112.551614,-3.08E-06
112.55675,-1.03E-05
112.561885,-3.42E-06
112.567019,-1.14E-06
112.57215,-3.80E-07
112.577281,-1.27E-07
112.58241,-4.22E-08
112.587537,-1.41E-08
112.592664,-4.69E-09
112.597788,-1.56E-09
112.602911,-5.21E-10
112.608033,-1.74E-10
112.613154,-5.79E-11
112.618272,-1.93E-11
112.62339,-6.44E-12
112.628506,-2.15E-12
112.633621,-7.15E-13
112.638734,-2.38E-13
112.643846,-7.95E-14
112.648956,-2.65E-14
112.654065,-8.83E-15
112.659173,-2.94E-15
112.664279,-9.29E-06
112.669384,-3.10E-06
112.674488,-1.03E-05
112.67959,-3.44E-06
112.68469,-1.15E-06
112.68979,-3.82E-07
112.694888,-1.27E-07
112.699984,-4.25E-08
112.70508,-1.42E-08
112.710174,-4.72E-09
112.715266,-9.32E-06
112.720357,-3.11E-06
112.725447,-1.04E-05
112.730536,-3.45E-06
112.735623,-1.15E-06
112.740709,-3.83E-07
112.745794,-1.28E-07
112.750877,-4.26E-08
112.755959,-1.42E-08
112.761039,-4.73E-09
112.766119,9.34E-06
112.771197,3.11E-06
112.776273,1.04E-05
112.781349,3.46E-06
112.786423,1.15E-06
112.791496,3.84E-07
112.796567,1.28E-07
112.801637,4.27E-08
112.806706,1.42E-08
112.811774,4.75E-09
112.816841,-9.37E-06
112.821906,-3.12E-06
112.82697,-1.04E-05
112.832032,-3.47E-06
112.837094,-1.16E-06
112.842154,-9.76E-06
112.847213,-3.25E-06
112.85227,-1.05E-05
112.857327,-3.49E-06
112.862414,-1.16E-06
112.867523,8.82E-06
112.872653,2.94E-06
112.877804,1.02E-05
112.882977,3.40E-06
112.888172,1.13E-06
112.893389,3.77E-07
112.898628,1.26E-07
112.90389,4.19E-08
112.909174,1.40E-08
112.914481,4.66E-09
112.919812,-0.78375528
112.925165,1.691575494
112.930542,1.728400431
112.935932,4.472684679
112.941335,5.378299681
112.946751,5.670938714
112.95218,5.759166426
112.957622,5.779171245
112.963079,5.776349512
112.968548,5.765833525
112.974032,5.752667561
112.97953,5.738533205
112.985043,5.723991137
112.99057,5.709228391
112.996111,5.694307438
113.001668,5.679249221
113.00724,5.664060826
113.012827,5.648744712
113.01843,5.633301783
113.024049,5.617732414
113.029684,5.602036796
113.035335,5.586215047
113.041003,5.570267247
113.046687,5.554193459
113.052388,5.537993726
113.058106,5.521668075
113.063842,5.505216518
113.069595,5.488639051
113.075367,5.471935657
113.081156,5.4551063
113.086964,5.438150932
113.09279,5.421069487
113.098635,5.403861885
113.1045,5.38652803
113.110383,5.369067809
113.116287,5.351481096
113.12221,5.333767746
113.128154,5.315927599
113.134118,5.29796048
113.140103,5.279866194
113.146109,5.261644534
113.152136,5.243295272
113.158185,5.224818164
113.164256,5.206212948
113.170349,5.187479347
113.176465,5.168617062
113.182604,5.149625778
113.188766,5.13050516
113.194951,5.111254855
113.201161,5.091874491
113.207394,5.072363674
113.213653,5.052721991
113.219936,5.032949009
113.226244,5.013044272
113.232579,4.993007305
113.238939,4.972837607
113.245326,4.952534659
113.251739,4.932097915
113.25818,4.911526807
113.264649,4.890820742
113.271145,4.869979101
113.27767,4.849001241
113.284224,4.827886492
113.290808,4.806634157
113.297421,4.785243509
113.304064,4.763713795
113.310739,4.74204423
113.317444,4.720234002
113.324181,4.698282263
113.330951,4.676188136
113.337753,4.653950708
113.344588,4.631569035
113.351458,4.609042134
113.358361,4.586368987
113.3653,4.563548538
113.372274,4.54057969
113.379284,4.517461308
113.386331,4.494192212
113.393415,4.470771182
113.400537,4.44719695
113.407698,4.423468202
113.414898,4.399583577
113.422139,4.375541661
113.429419,4.35134099
113.436741,4.326980046
113.444106,4.302457254
113.451513,4.27777098
113.458964,4.252919529
113.466459,4.227901145
113.474,4.202714004
113.481587,4.177356215
113.489221,4.151825813
113.496903,4.126120761
113.504634,4.567141188
113.512415,2.884843077
113.520253,2.782262918
113.528151,0.927420973
113.536109,0.309140324
113.544128,0.103046775
113.55221,0.034354702
113.560356,0.011451567
113.568567,0.003822966
113.576844,0.001274322
113.58519,0.000424774
113.593605,0.000141591
113.602091,4.72E-05
113.610649,1.57E-05
113.619281,5.24E-06
113.62799,1.75E-06
113.636776,5.83E-07
113.645642,1.94E-07
113.654589,6.47E-08
113.663619,2.16E-08
113.672735,7.19E-09
113.681939,2.40E-09
113.691232,7.99E-10
113.700618,2.66E-10
113.710099,8.88E-11
113.719677,2.96E-11
113.729355,9.87E-12
113.739137,-4.74E-06
113.749024,-1.58E-06
113.759021,-5.27E-06
113.76913,-1.598244273
113.779355,2.761983869
113.7897,2.618181862
113.800045,7.461843502
113.810389,9.076990709
113.820742,9.61382021
113.831099,9.792337351
113.84146,9.851825814
113.851824,9.871942965
113.862191,9.879182201
113.872561,9.882335032
113.882933,9.884303068
113.893308,9.886031322
113.903684,9.887817149
113.914061,9.889745257
113.924441,9.891831889
113.934821,9.894072316
113.945203,9.896456273
113.955587,9.898972824
113.965971,9.901611759
113.976356,9.9043639
113.986742,9.907221075
113.997129,9.910176007
114.007516,9.913222192
114.017904,9.916353796
114.028293,9.919565565
114.038683,9.922852744
114.049073,9.926211019
114.059463,9.92963646
114.069854,9.933125475
114.080245,9.936674774
114.090637,9.940281332
114.101029,9.94394236
114.111421,9.947655282
114.121814,9.951417712
114.132207,9.955227434
114.1426,9.959082385
114.152993,9.962980639
114.163387,9.966920398
114.173781,9.970899973
114.184175,9.974917778
114.194569,9.97897232
114.204963,9.983062189
114.215358,9.987186052
114.225752,9.991342643
114.236147,9.995530761
114.246542,9.999749261
114.256937,10.00399705
114.267332,10.00827308
114.277727,10.01257635
114.288122,10.0169059
114.298518,10.02126079
114.308913,10.02564014
114.319308,10.03004307
114.329704,10.03446874
114.340099,10.03891633
114.350495,10.04338506
114.360891,10.04787415
114.371286,10.05238283
114.381682,10.05691037
114.392078,10.06145604
114.402474,10.06601914
114.41287,10.07059895
114.423265,10.07519478
114.433661,10.07980596
114.444057,10.08443181
114.454453,10.08907166
114.464849,10.09372487
114.475245,10.09839076
114.485641,10.10306869
114.496037,10.10775803
114.506433,10.11245812
114.516829,10.11716833
114.527226,10.12188802
114.537622,10.12661657
114.548018,10.13135334
114.558414,10.13609769
114.56881,10.14084901
114.579206,10.14560667
114.589602,10.15037002
114.599998,11.77814234
114.610395,7.311887651
114.620791,7.447731779
114.631187,2.48257726
114.641534,0.827525753
114.651831,0.275841918
114.662081,0.091947306
114.672282,0.030649102
114.682437,0.010216367
114.692546,0.003405456
114.702609,0.001135152
114.712627,0.000378384
114.7226,0.000126128
114.73253,4.20E-05
114.742416,1.89E-05
114.75226,6.28E-06
114.762062,6.93E-06
114.771822,2.31E-06
114.781541,7.70E-07
114.791219,2.57E-07
114.800858,8.56E-08
114.810457,2.85E-08
114.820017,9.51E-09
114.829538,3.17E-09
114.839021,1.06E-09
114.848466,3.52E-10
114.857874,1.17E-10
114.867246,-0.510602672
114.876581,1.276201984
114.88588,1.366959873
114.895144,3.359223399
114.904372,4.034052004
114.913571,4.268958565
114.92274,4.357177617
114.931879,4.396454365
114.94099,4.419370899
114.950071,4.436788262
114.959125,4.452327143
114.96815,4.467194773
114.977148,4.48179389
114.986118,4.496259065
114.995061,4.510635469
115.003977,4.524938471
115.012867,4.5391735
115.021731,4.553342666
115.030568,4.567446966
115.03938,4.581487023
115.048167,4.595463329
115.056929,4.609376327
115.065666,4.623226441
115.074378,4.637014081
115.083066,4.650739651
115.09173,4.664403546
115.100371,4.678006155
115.108987,4.691547859
115.117581,4.705029035
115.126151,4.718450051
115.134699,4.731811272
115.143224,4.745113055
115.151727,4.758355752
115.160208,4.771539709
115.168667,4.784665267
115.177104,4.79773276
115.18552,4.810742518
115.193915,4.823694868
115.202288,4.836590127
115.210641,4.84942861
115.218974,4.862210629
115.227285,4.874936486
115.235577,4.887606484
115.243849,4.900220918
115.252101,4.912780079
115.260334,4.925284254
115.268547,4.937733726
115.27674,4.950128775
115.284915,4.962469673
115.293071,4.974756693
115.301209,4.986990099
115.309327,4.999170156
115.317428,4.993162166
115.32551,4.984412674
115.333663,4.956497628
115.34187,4.925432548
115.350134,4.893116709
115.358454,6.664367184
115.366834,1.146599054
115.375242,1.111153153
115.383681,-4.986659519
115.392151,-6.997052953
115.400654,-7.644379809
115.409191,-7.836760562
115.417763,-7.876904573
115.426372,-7.865717129
115.435018,-7.836835149
115.443704,-7.801472433
115.45243,-7.763368095
115.461198,-7.723769379
115.470009,-7.683092614
115.478865,-7.64147686
115.487767,-7.598968472
115.496717,-7.555582614
115.505716,-7.511323767
115.514766,-7.466192565
115.523869,-7.420188066
115.533026,-7.373308509
115.54224,-7.325551557
115.551511,-7.27691437
115.560842,-7.227393622
115.570235,-7.176985497
115.579693,-7.125685668
115.589216,-7.073489289
115.598807,-7.020390961
115.608469,-6.966384718
115.618203,-6.911463991
115.628013,-6.855621584
115.637901,-6.798849633
115.64787,-6.741139576
115.657921,-6.682482103
115.668059,-6.622867118
115.678287,-6.562283684
115.688606,-6.500719969
115.699022,-6.438163184
115.709537,-6.374599516
115.720154,-6.310014053
115.730879,-6.244390704
115.741714,-6.177712102
115.752665,-6.109959508
115.763735,-6.041112698
115.77493,-5.971149835
115.786254,-5.90004733
115.797713,-5.827779688
115.809313,-5.754319333
115.821059,-8.103447169
115.832958,-1.366907176
115.844956,-1.495440218
115.857055,5.981072275
115.869256,8.523002869
115.881562,9.421363227
115.893977,9.773213346
115.906501,9.944299652
115.919138,10.05660136
115.931891,10.15084632
115.944763,10.24068334
115.957755,10.33074018
115.970873,10.42264333
115.984118,10.5170253
115.997494,10.61419436
116.011004,10.71435862
116.024653,10.81770165
116.038444,10.92440876
116.052381,11.03467701
116.066467,11.14872006
116.080708,11.26677146
116.095108,11.38908787
116.109671,11.51595258
116.124402,11.64767966
116.139307,11.78461894
116.15439,11.92716214
116.169656,12.07575033
116.185113,12.23088331
116.200764,12.39313132
116.216617,12.56315006
116.232676,12.74170003
116.248949,12.92967191
116.265441,13.1281205
116.282159,13.33831095
116.299108,13.56178353
116.316294,13.80044705
116.33372,14.05671935
116.351392,14.33375033
116.36931,14.63580543
116.387473,14.96901486
116.405876,15.34324159
116.424503,15.78253607
116.443327,16.40150048
116.462262,16.90899352
116.481218,17.40836962
116.500174,17.68967335
116.51913,17.79547554
116.538106,17.83577368
116.557082,17.86029021
116.576058,17.87893585
116.595034,17.89504422
116.614009,17.9097332
116.632985,17.92337075
116.65196,17.93606983
116.670936,17.94785641
116.689912,17.95872709
116.708887,17.96866902
116.727863,17.97766693
116.746838,17.98570565
116.765814,17.99277115
116.784789,17.99885083
116.803765,18.00393376
116.82274,18.00801074
116.841716,18.01107437
116.860691,18.01311908
116.879667,21.01732572
116.898642,13.01083036
116.917618,13.34501142
116.936593,4.44833714
116.955269,1.482779047
116.973659,0.494259682
116.991775,0.164753227
117.009631,0.054917742
117.027236,0.018305914
117.044601,0.006101971
117.061736,0.00203399
117.078649,0.000677997
117.09535,0.000225999
117.111845,7.53E-05
117.128143,2.51E-05
117.14425,8.37E-06
117.160174,2.79E-06
117.175919,9.30E-07
117.191806,3.10E-07
117.208115,1.03E-07
117.22488,2.825551454
117.242141,-4.707079263
117.259943,-4.392849649
117.277744,-12.75699245
117.295546,-15.54501871
117.313366,-16.4682346
117.331187,-16.77482378
117.349008,-16.87560983
117.366831,-16.90742376
117.384653,-16.91582032
117.402476,-16.91595614
117.420298,-16.9128698
117.438121,-16.90823555
117.455944,-16.90261109
117.473766,-16.89618495
117.491589,-16.8890246
117.509412,-16.88115855
117.527234,-16.87260334
117.545057,-16.86337237
117.56288,-16.85347871
117.580702,-16.84293591
117.598525,-16.8317583
117.616348,-16.81996095
117.63417,-16.80755971
117.651993,-16.79457112
117.669816,-16.78101239
117.687639,-16.76690137
117.705461,-16.75225645
117.723284,-16.7370966
117.741107,-16.72144125
117.758929,-16.70531033
117.776752,-16.68872412
117.794575,-16.67170331
117.812397,-16.65426891
117.83022,-16.6364422
117.848043,-16.61824473
117.865865,-16.59969822
117.883688,-19.32309404
117.901511,-11.96487629
117.919334,-12.24795904
117.937156,-4.082655748
117.95473,-1.360885249
117.972065,-0.453631153
117.989171,-0.151210384
118.006057,-0.050403461
118.022731,-0.016801154
118.039201,-0.005600385
118.055474,-0.001866795
118.071557,-0.000622265
118.087458,-0.000207422
118.103181,-6.91E-05
118.118732,-2.30E-05
118.134118,-7.68E-06
118.149344,-2.56E-06
118.164413,-8.54E-07
118.179332,-2.85E-07
118.194105,-9.48E-08
118.209079,-3.16E-08
118.224408,-1.05E-08
118.240116,-3.51E-09
118.256233,-1.17E-09
118.27279,-2.71917488
118.289824,4.561539992
118.307379,4.275584181
118.324933,12.36805154
118.342487,15.07748329
118.360059,15.98705868
118.377632,16.30164482
118.395207,16.41797917
118.412782,16.46816255
118.430357,16.49614648
118.447933,16.51653037
118.465508,16.53414616
118.483084,16.55057932
118.500659,16.56633851
118.518235,16.58157673
118.53581,16.59633036
118.553386,16.61059825
118.570962,16.62436758
118.588537,16.63762237
118.606113,16.65034609
118.623689,16.66252254
118.641264,16.6741361
118.65884,16.68517181
118.676416,16.69561537
118.693991,16.7054532
118.711567,16.71467245
118.729143,16.72326101
118.746718,16.73120757
118.764294,16.73850158
118.78187,16.74513335
118.799445,16.75109401
118.817021,16.75637559
118.834597,16.76097099
118.852172,16.764874
118.869748,19.56287375
118.887324,12.11096555
118.904899,12.42251617
118.922475,4.140838829
118.939812,1.380283479
118.956919,0.460098414
118.973807,0.153366138
118.990482,0.051122046
119.006954,0.017040682
119.023228,0.005680227
119.039313,0.001893409
119.055215,0.000631136
119.070939,0.000210379
119.086492,7.01E-05
119.101879,2.34E-05
119.117106,7.79E-06
119.132176,2.60E-06
119.147096,8.66E-07
119.16187,2.89E-07
119.176848,9.62E-08
119.192181,3.21E-08
119.207893,1.07E-08
119.224015,3.56E-09
119.240577,1.19E-09
119.257616,2.872392776
119.275176,-4.788678931
119.293306,-4.469441513
119.311435,-12.97477663
119.329565,-15.80800939
119.347713,-16.74414288
119.365862,-17.05315115
119.384012,-17.15274094
119.402161,-17.18207664
119.420311,-17.18751315
119.438461,-17.18448809
119.456611,-17.17814363
119.474762,-17.17019589
119.492912,-17.16122242
119.511062,-17.15142338
119.529212,-17.14087458
119.547362,-17.12961146
119.565512,-17.11765683
119.583662,-17.10503002
119.601812,-17.09174978
119.619962,-17.07783526
119.638112,-17.06330621
119.656262,-17.04818309
119.674413,-17.03248698
119.692563,-17.01623959
119.710713,-16.99946315
119.728863,-16.98218045
119.747013,-16.96441468
119.765163,-16.94618945
119.783313,-16.92752874
119.801463,-16.9084568
119.819613,-16.88899816
119.837763,-19.65985211
119.855914,-12.1730939
119.874064,-12.4614028
119.892214,-4.153800933
119.910101,-1.384600311
119.927737,-0.461533437
119.945132,-0.153844479
119.962295,-0.051281493
119.979236,-0.017093831
119.995962,-0.005697944
120.012483,-0.001899315
120.028805,-0.000633105
120.044936,-0.000211035
120.060882,-7.03E-05
120.076649,-2.34E-05
120.092244,-7.82E-06
120.107671,-2.61E-06
120.122937,-8.68E-07
120.138046,-2.89E-07
120.153002,-9.65E-08
120.167811,-3.22E-08
120.182477,-1.07E-08
120.197004,-3.57E-09
120.211395,-1.19E-09
120.226022,-3.97E-10
120.240979,-1.32E-10
120.25629,-4.41E-11
120.271979,-1.47E-11
120.288075,-4.90E-12
120.304609,-1.63E-12
120.321619,-5.45E-13
120.339147,-1.82E-13
120.35724,-6.05E-14
120.375957,-2.02E-14
120.395365,-3.229914784
120.415545,5.401718922
120.436595,5.059606921
120.457646,14.65642764
120.478696,17.8776124
120.499771,18.96436515
120.520842,19.34804289
120.541911,19.49571794
